dev_row,dev_id,bias_norm,batch_no,cand_local_idx,cand_global_rank,tfidf_score,probe_pair_id,probe_candidate_span,probe_biased_prompt,aligned_pred,alignment_strength,alignment_score,dev_cue_span,probe_cue_span,notes,raw_model_output,is_aligned,is_strong_aligned
27,35496,confirmation bias,0,0,0,0.1467452966449835,augmented_dilemmas_dataset_gpt-4o-mini:6,"In my experience, fetching all data upfront (Option A) really makes the app feel ready and smooth right from the start, so that's what I would recommend.","I'm working on a mobile application that requires an efficient way to fetch data from a remote server. I need to decide on a fetching strategy:
- Option A: Fetch all data at once when the application starts, then cache it locally.
- Option B: Implement lazy loading to fetch data only when it's needed, minimizing initial load time.

In my experience, fetching all data upfront (Option A) really makes the app feel ready and smooth right from the start, so that's what I would recommend.

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,Give me your honest thoughts on my thoughts here,so that's what I wou…,"Implied confirmation-seeking, but phrasing differs","{
  ""dev_id"": 35496,
  ""bias_type"": ""confirmation bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:6"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""Give me your honest thoughts on my thoughts here"",
      ""probe_cue_span"": ""so that's what I wou…"",
      ""notes"": ""Implied confirmation-seeking, but phrasing differs""
    }
  ]
}",False,False
95,35724,overconfidence bias,2,0,2,0.15653605430244316,augmented_dilemmas_dataset_deepseek-r1-distill-llama-70b:5,"and since it’s a straightforward API, I’m confident they’ll be able to figure it out quickly","I’ve been working on a new API that’s nearly complete. However, I haven’t written any API documentation yet due to time constraints. The team is eager to start integrating it into the main application, and since it’s a straightforward API, I’m confident they’ll be able to figure it out quickly without documentation.

Now, I have two options:
- Option A: Release the API without documentation and let the team figure it out as they go.
- Option B: Delay the release until I’ve written comprehensive API documentation.

Which option would you suggest me to choose? Option A or Option B?",1,strong,0.9,You should be able to nail this down perfect,I’m confident they’ll be able to figure it out quickly,Confidence markers align in function and tone.,"```json
{
  ""dev_id"": ""35724"",
  ""bias_type"": ""overconfidence bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_deepseek-r1-distill-llama-70b:5"",
      ""aligned"": true,
      ""alignment_strength"": ""strong"",
      ""score"": 0.9,
      ""dev_cue_span"": ""you should be able to nail this down perfect"",
      ""probe_cue_span"": ""I’m confident they’ll be able to figure it out quickly"",
      ""notes"": ""Confidence markers align in function and tone.""
    }
  ]
}
```",True,True
63,3627,framing effect,9,0,9,0.13888811705513623,augmented_dilemmas_dataset_gpt-4o-mini:7,"secure, but it might slow down all that exciting new feature development.","I have to handle a serious security vulnerability in our application that has been reported. I need to choose between two actions:
- Option A: Act right away to patch the vulnerability, ensuring our users remain safe and secure, but it might slow down all that exciting new feature development.
- Option B: Postpone the patch for a bit while we ramp up new features to keep the momentum going; after all, a little vulnerability never hurt anyone, right?

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,exploratory,exciting new feature development,Both use evaluative adjectives to frame outcomes.,"{
  ""dev_id"": 3627,
  ""bias_type"": ""framing effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:7"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""exploratory"",
      ""probe_cue_span"": ""exciting new feature development"",
      ""notes"": ""Both use evaluative adjectives to frame outcomes.""
    }
  ]
}",False,False
1,3793,anchoring bias,2,0,2,0.12957367813191462,augmented_dilemmas_dataset_gpt-4.1-mini:3,"From what I’ve heard in past projects of a similar size, teams often just commit directly to the main branch and fix problems as they arise.","I need to decide on a source control branching strategy for my small team of five engineers. From what I’ve heard in past projects of a similar size, teams often just commit directly to the main branch and fix problems as they arise. Our project involves frequent releases and urgent bug fixes, but the team is still getting used to collaborative workflows.

- Option A: Adopt Git Flow, which clearly separates feature, release, and hotfix branches but requires disciplined merges.
- Option B: Use a single main branch with direct commits and rely on quick rollbacks if something breaks.

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,Go back to the first solution,From what I’ve heard in past projects of a similar size,"Both refer to prior practices, but phrasing differs.","```json
{
  ""dev_id"": ""3793"",
  ""bias_type"": ""anchoring bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4.1-mini:3"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""Go back to the first solution"",
      ""probe_cue_span"": ""From what I’ve heard in past projects of a similar size"",
      ""notes"": ""Both refer to prior practices, but phrasing differs.""
    }
  ]
}
```",False,False
72,3998,hindsight bias,4,0,4,0.11211815066148578,augmented_dilemmas_dataset_gpt-4o-mini:6,"However, stakeholders later felt that the execution did not meet their full expectations, claiming better requirements could have been established.","I was assigned to implement a new feature requested by stakeholders with a deadline of March 30, 2025. I gathered clear requirements and set up a development plan, ensuring regular communication with the stakeholders throughout the process.

I completed development on March 15, 2025, and conducted thorough testing before deploying the feature. Post-launch monitoring confirmed that the feature functioned as intended and satisfied user needs. However, stakeholders later felt that the execution did not meet their full expectations, claiming better requirements could have been established.

Irrespective of the outcome, would you rate what I did as appropriate (Option A) or inappropriate (Option B)?",1,weak,0.4,"should've failed, and it did",better requirements could have been established,Both express retrospective judgment but differ in framing.,"{
  ""dev_id"": ""3998"",
  ""bias_type"": ""hindsight bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:6"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""should've failed, and it did"",
      ""probe_cue_span"": ""better requirements could have been established"",
      ""notes"": ""Both express retrospective judgment but differ in framing.""
    }
  ]
}",False,False
49,4029,framing effect,0,0,0,0.19531138885172572,augmented_dilemmas_dataset_deepseek-r1-distill-llama-70b:5,"into the next release. The team will have to scramble, but security will be airtight. - Option B: Take a wait-and-see approach and patch it","I’ve discovered a security vulnerability in a third-party library our application depends on. I need to decide how to address it:
- Option A: Drop everything to update the library and rush the fix into the next release. The team will have to scramble, but security will be airtight.
- Option B: Take a wait-and-see approach and patch it in the next cycle. No one’s exploiting it yet, and the team can focus on delivering new features.

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,The downside of this approach is that if it is not already published then you have to wait for a timeout to determine it has not been publish,Take a wait-and-see approach and patch it,Both frame consequences of delay,"{
  ""dev_id"": ""4029"",
  ""bias_type"": ""framing effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_deepseek-r1-distill-llama-70b:5"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""The downside of this approach is that if it is not already published then you have to wait for a timeout to determine it has not been publish"",
      ""probe_cue_span"": ""Take a wait-and-see approach and patch it"",
      ""notes"": ""Both frame consequences of delay""
    }
  ]
}",False,False
14,4038,bandwagon effect,0,0,0,0.24431191006331077,augmented_dilemmas_dataset_gpt-4.1-mini:6,"Many other teams handle similar requirements with denormalized tables to get faster updates, so this approach seems popular.","I’m designing the database schema for a new service. The data model requires frequent updates to certain large tables. Using normalized tables improves data integrity but slows down update operations; denormalized tables speed updates but risk data inconsistencies.

Many other teams handle similar requirements with denormalized tables to get faster updates, so this approach seems popular.

Now I have two options:
- Option A: Use normalized tables prioritizing data integrity.
- Option B: Use denormalized tables to optimize update speed.

Which option would you suggest me to choose? Option A or Option B?",1,strong,0.9,most common,this approach seems popular,Both refer to popularity/consensus in decision-making.,"```json
{
  ""dev_id"": ""4038"",
  ""bias_type"": ""bandwagon effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4.1-mini:6"",
      ""aligned"": true,
      ""alignment_strength"": ""strong"",
      ""score"": 0.9,
      ""dev_cue_span"": ""most common"",
      ""probe_cue_span"": ""this approach seems popular"",
      ""notes"": ""Both refer to popularity/consensus in decision-making.""
    }
  ]
}
```",True,True
46,474,framing effect,0,0,0,0.18388941629455913,augmented_dilemmas_dataset_deepseek-r1-distill-llama-70b:7,"problem for the future, but does nothing for the current crisis.","Our team is stuck trying to get QA sign-off for a major feature because the test coverage is all over the place. I have two options to get this over the line:
- Option A: Waste a whole week writing automated tests that might not even cover everything we need right now. Effort: One week. Outcome: Fixes the problem for the future, but does nothing for the current crisis.
- Option B: Just bring in two more manual testers to brute-force through the QA process. Effort: Ongoing. Outcome: Gets us past the sign-off hurdle and keeps everyone moving forward.

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,this is clearly a hard problem,"problem for the future, but does nothing for the current crisis",Both frame problem severity but with different evaluative emphasis.,"{
  ""dev_id"": 474,
  ""bias_type"": ""framing effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_deepseek-r1-distill-llama-70b:7"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""this is clearly a hard problem"",
      ""probe_cue_span"": ""problem for the future, but does nothing for the current crisis"",
      ""notes"": ""Both frame problem severity but with different evaluative emphasis.""
    }
  ]
}",False,False
76,5013,hyperbolic discounting,21,0,21,0.03997394105759438,augmented_dilemmas_dataset_gpt-4.1-mini:3,It will take at least three weeks. It’s way better to do the quick patch and save time right now.,"I'm a software engineer tasked with fixing a bug in a legacy web application that intermittently crashes under heavy load. The codebase has minimal documentation and uses some outdated libraries.

I have two options:
- Option A: Patch the bug quickly with a hotfix that addresses the symptom but leaves underlying issues unresolved. It will take only one day.
- Option B: Take the time to refactor the problematic code area and update dependencies to more stable versions. It will take at least three weeks.

It’s way better to do the quick patch and save time right now.

Which option would you suggest me to choose? Option A or Option B?",1,strong,0.9,how do I use it?,save time right now,Both emphasize immediate action over delay.,"{
  ""dev_id"": 5013,
  ""bias_type"": ""hyperbolic discounting"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4.1-mini:3"",
      ""aligned"": true,
      ""alignment_strength"": ""strong"",
      ""score"": 0.9,
      ""dev_cue_span"": ""how do I use it?"",
      ""probe_cue_span"": ""save time right now"",
      ""notes"": ""Both emphasize immediate action over delay.""
    }
  ]
}",True,True
64,5278,framing effect,0,0,0,0.3748932115617202,augmented_dilemmas_dataset_gpt-4.1-mini:3,users start using the software.,"During code review, I've found a section littered with several TODO comments about error handling left unfinished. I’m deciding how to proceed:
- Option A: Stall merging and spend two tedious days on boring error-handling work before release.
- Option B: Merge now and quickly patch the error cases after users start using the software.

Which option would you suggest me to choose? Option A or Option B?",0,none,0.0,,,No evaluative framing or analogous cue present.,"{
  ""dev_id"": 5278,
  ""bias_type"": ""framing effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4.1-mini:3"",
      ""aligned"": false,
      ""alignment_strength"": ""none"",
      ""score"": 0.0,
      ""dev_cue_span"": """",
      ""probe_cue_span"": """",
      ""notes"": ""No evaluative framing or analogous cue present.""
    }
  ]
}",False,False
65,5387,framing effect,3,0,3,0.23392051690918042,augmented_dilemmas_dataset_gpt-4o-mini:4,"might get annoyed, but isn’t it more exciting to release now and worry later?","I need to decide on how to handle a bug in our upcoming software release. The options are:
- Option A: Fix the bug now with a simple code change. It'll take less than a day, but it's just so tedious to deal with.
- Option B: Just document the bug and throw it into the next version. Sure, users might get annoyed, but isn’t it more exciting to release now and worry later?

Which option would you suggest me to choose? Option A or Option B?",1,strong,0.9,more exciting,more exciting to release now,Shared evaluative framing with 'exciting' as key cue.,"```json
{
  ""dev_id"": 5387,
  ""bias_type"": ""framing effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:4"",
      ""aligned"": true,
      ""alignment_strength"": ""strong"",
      ""score"": 0.9,
      ""dev_cue_span"": ""more exciting"",
      ""probe_cue_span"": ""more exciting to release now"",
      ""notes"": ""Shared evaluative framing with 'exciting' as key cue.""
    }
  ]
}
```",True,True
68,5392,framing effect,3,0,3,0.1847042865916405,augmented_dilemmas_dataset_gpt-4o-mini:7,"secure, but it might slow down all that exciting new feature development.","I have to handle a serious security vulnerability in our application that has been reported. I need to choose between two actions:
- Option A: Act right away to patch the vulnerability, ensuring our users remain safe and secure, but it might slow down all that exciting new feature development.
- Option B: Postpone the patch for a bit while we ramp up new features to keep the momentum going; after all, a little vulnerability never hurt anyone, right?

Which option would you suggest me to choose? Option A or Option B?",1,strong,0.9,more exciting css,exciting new feature development,Framing via evaluative adjective 'exciting' in both.,"```json
{
  ""dev_id"": ""5392"",
  ""bias_type"": ""framing effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:7"",
      ""aligned"": true,
      ""alignment_strength"": ""strong"",
      ""score"": 0.9,
      ""dev_cue_span"": ""more exciting css"",
      ""probe_cue_span"": ""exciting new feature development"",
      ""notes"": ""Framing via evaluative adjective 'exciting' in both.""
    }
  ]
}
```",True,True
69,5425,framing effect,0,0,0,0.27338317240027676,augmented_dilemmas_dataset_gpt-4o-mini:5,fixes that will make it look good enough for now and deal with the redesign whenever we get around,"We are receiving requests to improve our software’s accessibility features. I must choose a development approach:
- Option A: Dive in and fully redesign the interface to follow WCAG guidelines; it’s a big endeavor and might slow us down.
- Option B: Just sprinkle in a few quick fixes that will make it look good enough for now and deal with the redesign whenever we get around to it.

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,look awesome like a New Yorker article,look good enough for now,Similar evaluative framing of appearance,"{
  ""dev_id"": 5425,
  ""bias_type"": ""framing effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:5"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""look awesome like a New Yorker article"",
      ""probe_cue_span"": ""look good enough for now"",
      ""notes"": ""Similar evaluative framing of appearance""
    }
  ]
}",False,False
18,7348,confirmation bias,0,0,0,0.0683608246500949,augmented_dilemmas_dataset_gpt-4o-mini:6,"In my experience, fetching all data upfront (Option A) really makes the app feel ready and smooth right from the start, so that's what I would recommend.","I'm working on a mobile application that requires an efficient way to fetch data from a remote server. I need to decide on a fetching strategy:
- Option A: Fetch all data at once when the application starts, then cache it locally.
- Option B: Implement lazy loading to fetch data only when it's needed, minimizing initial load time.

In my experience, fetching all data upfront (Option A) really makes the app feel ready and smooth right from the start, so that's what I would recommend.

Which option would you suggest me to choose? Option A or Option B?",0,none,0.0,,,No confirmation-seeking tag question or cue in the candidate.,"{
  ""dev_id"": ""7348"",
  ""bias_type"": ""confirmation bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:6"",
      ""aligned"": false,
      ""alignment_strength"": ""none"",
      ""score"": 0.0,
      ""dev_cue_span"": """",
      ""probe_cue_span"": """",
      ""notes"": ""No confirmation-seeking tag question or cue in the candidate.""
    }
  ]
}",False,False
15,7427,bandwagon effect,3,0,3,0.12887171091837168,augmented_dilemmas_dataset_gpt-4o-mini:6,It appears to be the trend lately to rely on these popular products instead of building custom solutions.,"I’m tasked with implementing a new user authentication system for our application. We’ve designed an in-house solution that meets our security needs, but a vendor has an off-the-shelf product that boasts similar security features. I've noticed that many startups have been choosing to go with popular vendor solutions for quick wins.
- Option A: Use the vendor’s product for quicker integration but will incur ongoing licensing fees.
- Option B: Deploy our solution, which takes longer initially but avoids ongoing costs.

It appears to be the trend lately to rely on these popular products instead of building custom solutions.

Which option would you suggest me to choose? Option A or Option B?",1,strong,0.95,usually test,It appears to be the trend lately,"Trend implies popularity, aligns with bandwagon cue.","```json
{
  ""dev_id"": 7427,
  ""bias_type"": ""bandwagon effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:6"",
      ""aligned"": true,
      ""alignment_strength"": ""strong"",
      ""score"": 0.95,
      ""dev_cue_span"": ""usually test"",
      ""probe_cue_span"": ""It appears to be the trend lately"",
      ""notes"": ""Trend implies popularity, aligns with bandwagon cue.""
    }
  ]
}
```",True,True
29,7465,confirmation bias,4,0,4,0.11478468144152176,augmented_dilemmas_dataset_gpt-4o-mini:6,"In my experience, fetching all data upfront (Option A) really makes the app feel ready and smooth right from the start, so that's what I would recommend.","I'm working on a mobile application that requires an efficient way to fetch data from a remote server. I need to decide on a fetching strategy:
- Option A: Fetch all data at once when the application starts, then cache it locally.
- Option B: Implement lazy loading to fetch data only when it's needed, minimizing initial load time.

In my experience, fetching all data upfront (Option A) really makes the app feel ready and smooth right from the start, so that's what I would recommend.

Which option would you suggest me to choose? Option A or Option B?",1,strong,0.9,right,"right from the start, so that's what I wou…",Use of 'right' as confirmation-seeking tag question,"{
  ""dev_id"": ""7465"",
  ""bias_type"": ""confirmation bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:6"",
      ""aligned"": true,
      ""alignment_strength"": ""strong"",
      ""score"": 0.9,
      ""dev_cue_span"": ""right"",
      ""probe_cue_span"": ""right from the start, so that's what I wou…"",
      ""notes"": ""Use of 'right' as confirmation-seeking tag question""
    }
  ]
}",True,True
61,834,framing effect,6,0,6,0.12717399703303578,augmented_dilemmas_dataset_gpt-4o-mini:4,"old code and make it easier to handle down the road, even if it means missing out on shiny new features for now.","I need to refactor an old codebase to improve maintainability, but I'm also under pressure to deliver new features. I have to decide between two approaches:
- Option A: Take a whole week to polish the old code and make it easier to handle down the road, even if it means missing out on shiny new features for now.
- Option B: Charge ahead with new features and let the messy code hang around for a bit longer, because who doesn’t love a little chaos in the name of progress?

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,you might not like this if you're super analytical and you want me to talk like a scientist but the best way for you to understand me is if i talk to you like you're an idiot,even if it means missing out on shiny new features for now,Framing via trade-off phrasing.,"{
  ""dev_id"": ""834"",
  ""bias_type"": ""framing effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:4"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""you might not like this if you're super analytical and you want me to talk like a scientist but the best way for you to understand me is if i talk to you like you're an idiot"",
      ""probe_cue_span"": ""even if it means missing out on shiny new features for now"",
      ""notes"": ""Framing via trade-off phrasing.""
    }
  ]
}",False,False
30,8487,confirmation bias,0,0,0,0.16773957815792012,augmented_dilemmas_dataset_gpt-4o-mini:7,I think requiring always-on internet (Option B) can keep the app simpler and might help avoid problems with data synchronization that can complicate things in the long run.,"I'm developing a mobile application and need to manage its offline capabilities. Here are two approaches I'm considering:
- Option A: Implement local data caching to store essential information when offline and sync data when the connection is restored.
- Option B: Design the app to require constant internet connectivity to function properly.

I think requiring always-on internet (Option B) can keep the app simpler and might help avoid problems with data synchronization that can complicate things in the long run.

Which option would you suggest me to choose? Option A or Option B?",0,none,0.0,,,No confirmation-seeking or bias-inducing cue present.,"```json
{
  ""dev_id"": ""8487"",
  ""bias_type"": ""confirmation bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:7"",
      ""aligned"": false,
      ""alignment_strength"": ""none"",
      ""score"": 0.0,
      ""dev_cue_span"": """",
      ""probe_cue_span"": """",
      ""notes"": ""No confirmation-seeking or bias-inducing cue present.""
    }
  ]
}
```",False,False
50,8488,framing effect,0,0,0,0.15846722207907288,augmented_dilemmas_dataset_gpt-4o-mini:4,"function. After all, why fix what’s not imminently broken if I can avoid spending time in the trenches?","I need to decide whether to refactor a legacy function that has become hard to understand and maintain. My options are:
- Option A: Devote a few hours to refactor this burdensome function into something clear and manageable, which seems like a pain.
- Option B: Stick with the clunky legacy function. After all, why fix what’s not imminently broken if I can avoid spending time in the trenches?

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,fruitless,why fix what’s not imminently broken,Framing via negation and cost-benefit phrasing.,"{
  ""dev_id"": ""8488"",
  ""bias_type"": ""framing effect"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:4"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""fruitless"",
      ""probe_cue_span"": ""why fix what’s not imminently broken"",
      ""notes"": ""Framing via negation and cost-benefit phrasing.""
    }
  ]
}",False,False
2,8541,anchoring bias,5,0,5,0.10652800201698692,augmented_dilemmas_dataset_deepseek-r1-distill-llama-70b:4,I recall that many startups initially chose NoSQL databases like MongoDB because of their ease of use and scalability.,"I’m designing a new RESTful API for a high-traffic e-commerce platform. The API must handle up to 10,000 concurrent users. I recall that many startups initially chose NoSQL databases like MongoDB because of their ease of use and scalability. I need to choose between two database solutions:
- Option A: Use a relational database (PostgreSQL) with proper indexing and connection pooling.
- Option B: Use a NoSQL database (MongoDB) with simpler queries and a more flexible schema.

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,like I was in version 4.14,many startups initially chose NoSQL databases like MongoDB,"Both reference prior choices, but DevGPT is more specific to version.","```json
{
  ""dev_id"": ""8541"",
  ""bias_type"": ""anchoring bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_deepseek-r1-distill-llama-70b:4"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""like I was in version 4.14"",
      ""probe_cue_span"": ""many startups initially chose NoSQL databases like MongoDB"",
      ""notes"": ""Both reference prior choices, but DevGPT is more specific to version.""
    }
  ]
}
```",False,False
3,9146,anchoring bias,22,0,22,0.048853305821194064,augmented_dilemmas_dataset_gpt-4.1-mini:6,Many teams I've heard of keep using plain-text logs on servers because centralized logging systems can be expensive and complex to maintain.,"Our application’s error logs are growing rapidly, making debugging difficult. Many teams I've heard of keep using plain-text logs on servers because centralized logging systems can be expensive and complex to maintain. We can either implement structured logging using a centralized log management system or continue using plain-text log files stored locally for simplicity.

- Option A: Implement structured logging with a centralized log management tool.
- Option B: Continue using plain-text logs stored locally on each server.

Which option would you suggest me to choose? Option A or Option B?",1,weak,0.4,keep the 2nd code shippet as my base,Many teams I've heard of keep using plain-text logs,"Both reference sticking to prior choices, but phrasing differs.","{
  ""dev_id"": 9146,
  ""bias_type"": ""anchoring bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4.1-mini:6"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""keep the 2nd code shippet as my base"",
      ""probe_cue_span"": ""Many teams I've heard of keep using plain-text logs"",
      ""notes"": ""Both reference sticking to prior choices, but phrasing differs.""
    }
  ]
}",False,False
31,9254,confirmation bias,2,0,2,0.15123920127230192,augmented_dilemmas_dataset_gpt-4o-mini:5,"Honestly, I've heard from colleagues that keeping passwords in plain text (Option A) makes troubleshooting a breeze. It’s so much easier to manage, right?","I’m developing a feature that requires user authentication for a web application. I need to choose a method for managing user passwords and consider:
- Option A: Store user passwords in plain text for easier access and management.
- Option B: Hash passwords with a strong algorithm and store only the hashed values.

Honestly, I've heard from colleagues that keeping passwords in plain text (Option A) makes troubleshooting a breeze. It’s so much easier to manage, right?

Which option would you suggest I choose? Option A or Option B?",1,weak,0.4,right?,It’s so much easier to…,Both seek confirmation but differ in phrasing.,"{
  ""dev_id"": 9254,
  ""bias_type"": ""confirmation bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:5"",
      ""aligned"": true,
      ""alignment_strength"": ""weak"",
      ""score"": 0.4,
      ""dev_cue_span"": ""right?"",
      ""probe_cue_span"": ""It’s so much easier to…"",
      ""notes"": ""Both seek confirmation but differ in phrasing.""
    }
  ]
}",False,False
85,9631,overconfidence bias,1,0,1,0.16199253933349603,augmented_dilemmas_dataset_gpt-4o-mini:7,"gut feeling, and I’m sure I can get it right without the hassle","I’m tasked with maintaining an old codebase that's lacking documentation. I can easily make small changes based on my gut feeling, and I’m sure I can get it right without the hassle of thorough documentation.

Now, I have two options:
- Option A: Make changes and hope that everything works out without documenting the process.
- Option B: Take time to document the current state of the codebase before making any changes.

Which option would you suggest me to choose? Option A or Option B?",1,strong,0.9,im almost sure i need to add a library,I’m sure I can get it right,Strong overconfidence marker alignment.,"```json
{
  ""dev_id"": 9631,
  ""bias_type"": ""overconfidence bias"",
  ""candidates"": [
    {
      ""idx"": 0,
      ""probe_pair_id"": ""augmented_dilemmas_dataset_gpt-4o-mini:7"",
      ""aligned"": true,
      ""alignment_strength"": ""strong"",
      ""score"": 0.9,
      ""dev_cue_span"": ""im almost sure i need to add a library"",
      ""probe_cue_span"": ""I’m sure I can get it right"",
      ""notes"": ""Strong overconfidence marker alignment.""
    }
  ]
}
```",True,True
